Name,Type 1,Type 2
Klang,steel,
Klang,steel,
Klefki,steel,fairy
Klefki,steel,fairy
Klefki,steel,fairy
Klefki,steel,fairy
Klink,steel,
Klink,steel,
Klinklang,steel,
Klinklang,steel,
Klinklang,steel,
Koffing,poison,
Koffing,poison,
Koffing,poison,
Koffing,poison,
Koffing,poison,
Koffing,poison,
Koffing,poison,
Komala,normal,
Komala,normal,
Komala,normal,
Komala,normal,
Kommo-o,dragon,fighting
Kommo-o,dragon,fighting
Kommo-o,dragon,fighting
Kommo-o,dragon,fighting
Krabby,water,
Krabby,water,
Krabby,water,
Krabby,water,
Krabby,water,
Krabby,water,
Krabby,water,
Krabby,water,
Kricketot,bug,
Kricketot,bug,
Kricketot,bug,
Kricketot,bug,
Kricketot,bug,
Kricketot,bug,
Kricketune,bug,
Kricketune,bug,
Kricketune,bug,
Krokorok,ground,dark
Krokorok,ground,dark
Krokorok,ground,dark
Krokorok,ground,dark
Krokorok,ground,dark
Krookodile,ground,dark
Krookodile,ground,dark
Krookodile,ground,dark
Krookodile,ground,dark
Krookodile,ground,dark
Krookodile,ground,dark
Krookodile,ground,dark
Kyogre,water,
Kyogre,water,
Kyogre,water,
Kyogre,water,
Kyogre,water,
Kyogre,water,
Kyogre,water,
Kyogre,water,
Kyogre,water,
Kyogre,water,
Kyogre,water,
Kyogre,water,
Kyogre,water,
Kyurem,dragon,ice
Kyurem,dragon,ice
Kyurem,dragon,ice
Kyurem,dragon,ice
Kyurem,dragon,ice
Kyurem,dragon,ice
Kyurem,dragon,ice
Kyurem,dragon,ice
Kyurem,dragon,ice
Kyurem,dragon,ice
Kyurem,dragon,ice
Kyurem,dragon,ice
Kyurem,dragon,ice
Kyurem,dragon,ice
Kyurem,dragon,ice
Lairon,steel,rock
Lairon,steel,rock
Lairon,steel,rock
Lairon,steel,rock
Lairon,steel,rock
Lampent,ghost,fire
Lampent,ghost,fire
Lampent,ghost,fire
Landorus,ground,flying
Landorus,ground,flying
Landorus,ground,flying
Landorus,ground,flying
Landorus,ground,flying
Lanturn,water,electric
Lanturn,water,electric
Lanturn,water,electric
Lanturn,water,electric
Lanturn,water,electric
Lanturn,water,electric
Lanturn,water,electric
Lanturn,water,electric
Lanturn,water,electric
Lapras,water,ice
Lapras,water,ice
Lapras,water,ice
Lapras,water,ice
Lapras,water,ice
Lapras,water,ice
Lapras,water,ice
Lapras,water,ice
Lapras,water,ice
Lapras,water,ice
Lapras,water,ice
Lapras,water,ice
Lapras,water,ice
Lapras,water,ice
Larvesta,bug,fire
Larvesta,bug,fire
Larvitar,rock,ground
Larvitar,rock,ground
Larvitar,rock,ground
Larvitar,rock,ground
Larvitar,rock,ground
Larvitar,rock,ground
Larvitar,rock,ground
Latias,dragon,psychic
Latias,dragon,psychic
Latias,dragon,psychic
Latias,dragon,psychic
Latias,dragon,psychic
Latias,dragon,psychic
Latias,dragon,psychic
Latias,dragon,psychic
Latias,dragon,psychic
Latias,dragon,psychic
Latias,dragon,psychic
Latias,dragon,psychic
Latias,dragon,psychic
Latias,dragon,psychic
Latios,dragon,psychic
Latios,dragon,psychic
Latios,dragon,psychic
Latios,dragon,psychic
Latios,dragon,psychic
Latios,dragon,psychic
Latios,dragon,psychic
Latios,dragon,psychic
Latios,dragon,psychic
Latios,dragon,psychic
Latios,dragon,psychic
Latios,dragon,psychic
Latios,dragon,psychic
Latios,dragon,psychic
Latios,dragon,psychic
Leafeon,grass,
Leafeon,grass,
Leafeon,grass,
Leafeon,grass,
Leafeon,grass,
Leafeon,grass,
Leafeon,grass,
Leavanny,bug,grass
Leavanny,bug,grass
Ledian,bug,flying
Ledian,bug,flying
Ledian,bug,flying
Ledian,bug,flying
Ledian,bug,flying
Ledian,bug,flying
Ledian,bug,flying
Ledian,bug,flying
Ledian,bug,flying
Ledian,bug,flying
Ledyba,bug,flying
Ledyba,bug,flying
Ledyba,bug,flying
Ledyba,bug,flying
Ledyba,bug,flying
Ledyba,bug,flying
Ledyba,bug,flying
Ledyba,bug,flying
Ledyba,bug,flying
Ledyba,bug,flying
Ledyba,bug,flying
Lickilicky,normal,
Lickilicky,normal,
Lickilicky,normal,
Lickilicky,normal,
Lickilicky,normal,
Lickilicky,normal,
Lickilicky,normal,
Lickitung,normal,
Lickitung,normal,
Lickitung,normal,
Lickitung,normal,
Lickitung,normal,
Lickitung,normal,
Lickitung,normal,
Liepard,dark,
Liepard,dark,
Lileep,rock,grass
Lileep,rock,grass
Lileep,rock,grass
Lileep,rock,grass
Lileep,rock,grass
Lilligant,grass,
Lilligant,grass,
Lilligant,grass,
Lilligant,grass,
Lillipup,normal,
Lillipup,normal,
Lillipup,normal,
Linoone,normal,
Linoone,normal,
Linoone,normal,
Linoone,normal,
Litleo,fire,normal
Litleo,fire,normal
Litleo,fire,normal
Litleo,fire,normal
Litleo,fire,normal
Litten,fire,
Litten,fire,
Litten,fire,
Litten,fire,
Litten,fire,
Litten,fire,
Litwick,ghost,fire
Litwick,ghost,fire
Litwick,ghost,fire
Litwick,ghost,fire
Lombre,water,grass
Lombre,water,grass
Lombre,water,grass
Lombre,water,grass
Lombre,water,grass
Lopunny,normal,
Lopunny,normal,
Lopunny,normal,
Lopunny,normal,
Lopunny,normal,
Lopunny,normal,
Lopunny,normal,
Lopunny,normal,
Lopunny,normal,
Lopunny,normal,
Lopunny,normal,
Lotad,water,grass
Lotad,water,grass
Lotad,water,grass
Lotad,water,grass
Lotad,water,grass
Lotad,water,grass
Lotad,water,grass
Loudred,normal,
Loudred,normal,
Loudred,normal,
Loudred,normal,
Loudred,normal,
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Lucario,fighting,steel
Ludicolo,water,grass
Ludicolo,water,grass
Ludicolo,water,grass
Ludicolo,water,grass
Lugia,psychic,flying
Lugia,psychic,flying
Lugia,psychic,flying
Lugia,psychic,flying
Lugia,psychic,flying
Lugia,psychic,flying
Lugia,psychic,flying
Lugia,psychic,flying
Lugia,psychic,flying
Lugia,psychic,flying
Lugia,psychic,flying
Lugia,psychic,flying
Lugia,psychic,flying
Lugia,psychic,flying
Lugia,psychic,flying
Lugia,psychic,flying
Lugia,psychic,flying
Lumineon,water,
Lumineon,water,
Lumineon,water,
Lumineon,water,
Lumineon,water,
Lumineon,water,
Lunala,psychic,ghost
Lunala,psychic,ghost
Lunala,psychic,ghost
Lunala,psychic,ghost
Lunala,psychic,ghost
Lunala,psychic,ghost
Lunatone,rock,psychic
Lunatone,rock,psychic
Lunatone,rock,psychic
Lunatone,rock,psychic
Lurantis,grass,
Lurantis,grass,
Lurantis,grass,
Lurantis,grass,
Luvdisc,water,
Luvdisc,water,
Luvdisc,water,
Luvdisc,water,
Luvdisc,water,
Luvdisc,water,
Luvdisc,water,
Luvdisc,water,
Luxio,electric,
Luxio,electric,
Luxio,electric,
Luxio,electric,
Luxray,electric,
Luxray,electric,
Luxray,electric,
Luxray,electric,
Luxray,electric,
Luxray,electric,
Lycanroc,rock,
Lycanroc,rock,
Lycanroc,rock,
Lycanroc,rock,
Lycanroc,rock,
Lycanroc,rock,
Lycanroc,rock,
Lycanroc,rock,
Lycanroc,rock,
Lycanroc,rock,
Lycanroc,rock,
Lycanroc,rock,
Lycanroc,rock,
Lycanroc,rock,
Lycanroc,rock,
Lycanroc,rock,
Lycanroc,rock,
Lycanroc,rock,
Lycanroc,rock,
Machamp,fighting,
Machamp,fighting,
Machamp,fighting,
Machamp,fighting,
Machamp,fighting,
Machamp,fighting,
Machamp,fighting,
Machamp,fighting,
Machamp,fighting,
Machamp,fighting,
Machamp,fighting,
Machamp,fighting,
Machamp,fighting,
Machamp,fighting,
Machoke,fighting,
Machoke,fighting,
Machoke,fighting,
Machoke,fighting,
Machoke,fighting,
Machoke,fighting,
Machoke,fighting,
Machoke,fighting,
Machoke,fighting,
Machoke,fighting,
Machoke,fighting,
Machop,fighting,
Machop,fighting,
Machop,fighting,
Machop,fighting,
Machop,fighting,
Machop,fighting,
Machop,fighting,
Machop,fighting,
Machop,fighting,
Machop,fighting,
Machop,fighting,
Magby,fire,
Magby,fire,
Magby,fire,
Magby,fire,
Magby,fire,
Magby,fire,
Magby,fire,
Magcargo,fire,rock
Magcargo,fire,rock
Magcargo,fire,rock
Magcargo,fire,rock
Magcargo,fire,rock
Magearna,steel,fairy
Magearna,steel,fairy
Magearna,steel,fairy
Magearna,steel,fairy
Magikarp,water,
Magikarp,water,
Magikarp,water,
Magikarp,water,
Magikarp,water,
Magikarp,water,
Magikarp,water,
Magikarp,water,
Magikarp,water,
Magikarp,water,
Magikarp,water,
Magmar,fire,
Magmar,fire,
Magmar,fire,
Magmar,fire,
Magmar,fire,
Magmar,fire,
Magmar,fire,
Magmar,fire,
Magmar,fire,
Magmortar,fire,
Magmortar,fire,
Magmortar,fire,
Magmortar,fire,
Magmortar,fire,
Magnemite,electric,steel
Magnemite,electric,steel
Magnemite,electric,steel
Magnemite,electric,steel
Magnemite,electric,steel
Magnemite,electric,steel
Magnemite,electric,steel
Magnemite,electric,steel
Magnemite,electric,steel
Magneton,electric,steel
Magneton,electric,steel
Magneton,electric,steel
Magneton,electric,steel
Magneton,electric,steel
Magneton,electric,steel
Magneton,electric,steel
Magneton,electric,steel
Magneton,electric,steel
Magnezone,electric,steel
Magnezone,electric,steel
Magnezone,electric,steel
Magnezone,electric,steel
Magnezone,electric,steel
Magnezone,electric,steel
Magnezone,electric,steel
Magnezone,electric,steel
Makuhita,fighting,
Makuhita,fighting,
Makuhita,fighting,
Makuhita,fighting,
Makuhita,fighting,
Makuhita,fighting,
Malamar,dark,psychic
Malamar,dark,psychic
Mamoswine,ice,ground
Mamoswine,ice,ground
Mamoswine,ice,ground
Mamoswine,ice,ground
Mamoswine,ice,ground
Manaphy,water,
Manaphy,water,
Manaphy,water,
Manaphy,water,
Manaphy,water,
Manaphy,water,
Manaphy,water,
Manaphy,water,
Manaphy,water,
Manaphy,water,
Manaphy,water,
Manaphy,water,
Manaphy,water,
Mandibuzz,dark,flying
Mandibuzz,dark,flying
Mandibuzz,dark,flying
Mandibuzz,dark,flying
Manectric,electric,
Manectric,electric,
Manectric,electric,
Manectric,electric,
Manectric,electric,
Manectric,electric,
Manectric,electric,
Mankey,fighting,
Mankey,fighting,
Mankey,fighting,
Mankey,fighting,
Mankey,fighting,
Mankey,fighting,
Mankey,fighting,
Mankey,fighting,
Mankey,fighting,
Mankey,fighting,
Mantine,water,flying
Mantine,water,flying
Mantine,water,flying
Mantine,water,flying
Mantine,water,flying
Mantine,water,flying
Mantyke,water,flying
Mantyke,water,flying
Mantyke,water,flying
Mantyke,water,flying
Mantyke,water,flying
Maractus,grass,
Maractus,grass,
Mareanie,poison,water
Mareanie,poison,water
Mareanie,poison,water
Mareanie,poison,water
Mareep,electric,
Mareep,electric,
Mareep,electric,
Mareep,electric,
Mareep,electric,
Mareep,electric,
Mareep,electric,
Mareep,electric,
Marill,water,fairy
Marill,water,fairy
Marill,water,fairy
Marill,water,fairy
Marill,water,fairy
Marill,water,fairy
Marill,water,fairy
Marill,water,fairy
Marill,water,fairy
Marowak,ground,
Marowak,ground,
Marowak,ground,
Marowak,ground,
Marowak,ground,
Marowak,ground,
Marowak,ground,
Marowak,ground,
Marowak,ground,
Marowak,ground,
Marowak,ground,
Marowak,ground,
Marowak,ground,
Marowak,ground,
Marowak,ground,
Marowak,ground,
Marowak,ground,
Marshadow,fighting,ghost
Marshadow,fighting,ghost
Marshadow,fighting,ghost
Marshadow,fighting,ghost
Marshtomp,water,ground
Marshtomp,water,ground
Marshtomp,water,ground
Marshtomp,water,ground
Masquerain,bug,flying
Masquerain,bug,flying
Masquerain,bug,flying
Masquerain,bug,flying
Masquerain,bug,flying
Mawile,steel,fairy
Mawile,steel,fairy
Mawile,steel,fairy
Mawile,steel,fairy
Mawile,steel,fairy
Mawile,steel,fairy
Mawile,steel,fairy
Mawile,steel,fairy
Mawile,steel,fairy
Mawile,steel,fairy
Mawile,steel,fairy
Medicham,fighting,psychic
Medicham,fighting,psychic
Medicham,fighting,psychic
Medicham,fighting,psychic
Medicham,fighting,psychic
Medicham,fighting,psychic
Medicham,fighting,psychic
Medicham,fighting,psychic
Meditite,fighting,psychic
Meditite,fighting,psychic
Meditite,fighting,psychic
Meditite,fighting,psychic
Meditite,fighting,psychic
Meditite,fighting,psychic
Meditite,fighting,psychic
Meditite,fighting,psychic
Meganium,grass,
Meganium,grass,
Meganium,grass,
Meganium,grass,
Meganium,grass,
Meganium,grass,
Meganium,grass,
Meganium,grass,
Meloetta,normal,psychic
Meloetta,normal,psychic
Meloetta,normal,psychic
Meloetta,normal,psychic
Meloetta,normal,psychic
Meloetta,normal,psychic
Meloetta,normal,psychic
Meloetta,normal,psychic
Meloetta,normal,psychic
Meowstic,psychic,
Meowstic,psychic,
Meowstic,psychic,
Meowstic,psychic,
Meowstic,psychic,
Meowstic,psychic,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Meowth,normal,
Mesprit,psychic,
Mesprit,psychic,
Mesprit,psychic,
Mesprit,psychic,
Mesprit,psychic,
Mesprit,psychic,
Mesprit,psychic,
Mesprit,psychic,
Metagross,steel,psychic
Metagross,steel,psychic
Metagross,steel,psychic
Metagross,steel,psychic
Metagross,steel,psychic
Metagross,steel,psychic
Metagross,steel,psychic
Metagross,steel,psychic
Metagross,steel,psychic
Metagross,steel,psychic
Metagross,steel,psychic
Metagross,steel,psychic
Metagross,steel,psychic
Metagross,steel,psychic
Metagross,steel,psychic
Metang,steel,psychic
Metang,steel,psychic
Metang,steel,psychic
Metang,steel,psychic
Metang,steel,psychic
Metang,steel,psychic
Metapod,bug,
Metapod,bug,
Metapod,bug,
Metapod,bug,
Metapod,bug,
Metapod,bug,
Metapod,bug,
Metapod,bug,
Metapod,bug,
Metapod,bug,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mew,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mewtwo,psychic,
Mienfoo,fighting,
Mienfoo,fighting,
Mienfoo,fighting,
Mienshao,fighting,
Mienshao,fighting,
Mienshao,fighting,
Mightyena,dark,
Mightyena,dark,
Mightyena,dark,
Mightyena,dark,
Mightyena,dark,
Mightyena,dark,
Milotic,water,
Milotic,water,
Milotic,water,
Milotic,water,
Milotic,water,
Milotic,water,
Milotic,water,
Milotic,water,
Miltank,normal,
Miltank,normal,
Miltank,normal,
Miltank,normal,
Miltank,normal,
Miltank,normal,
Miltank,normal,
Mime_Jr,psychic,fairy
Mime_Jr,psychic,fairy
Mime_Jr,psychic,fairy
Mime_Jr,psychic,fairy
Mime_Jr,psychic,fairy
Mime_Jr,psychic,fairy
Mime_Jr,psychic,fairy
Mime_Jr,psychic,fairy
Mime_Jr,psychic,fairy
Mime_Jr,psychic,fairy
Mime_Jr,psychic,fairy
Mime_Jr,psychic,fairy
Mime_Jr,psychic,fairy
Mimikyu,ghost,fairy
Mimikyu,ghost,fairy
Mimikyu,ghost,fairy
Mimikyu,ghost,fairy
Mimikyu,ghost,fairy
Mimikyu,ghost,fairy
Mimikyu,ghost,fairy
Mimikyu,ghost,fairy
Mimikyu,ghost,fairy
Minccino,normal,
Minccino,normal,
Minccino,normal,
Minccino,normal,
Minccino,normal,
Minccino,normal,
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minior,rock,flying
Minun,electric,
Minun,electric,
Minun,electric,
Minun,electric,
Minun,electric,
Minun,electric,
Minun,electric,
Minun,electric,
Misdreavus,ghost,
Misdreavus,ghost,
Misdreavus,ghost,
Misdreavus,ghost,
Misdreavus,ghost,
Misdreavus,ghost,
Misdreavus,ghost,
Misdreavus,ghost,
Misdreavus,ghost,
Misdreavus,ghost,
Misdreavus,ghost,
Misdreavus,ghost,
Misdreavus,ghost,
Misdreavus,ghost,
Mismagius,ghost,
Mismagius,ghost,
Mismagius,ghost,
Mismagius,ghost,
Mismagius,ghost,
Mismagius,ghost,
Mismagius,ghost,
Mismagius,ghost,
Moltres,fire,flying
Moltres,fire,flying
Moltres,fire,flying
Moltres,fire,flying
Moltres,fire,flying
Moltres,fire,flying
Moltres,fire,flying
Moltres,fire,flying
Moltres,fire,flying
Moltres,fire,flying
Moltres,fire,flying
Moltres,fire,flying
Moltres,fire,flying
Moltres,fire,flying
Moltres,fire,flying
Moltres,fire,flying
Monferno,fire,fighting
Monferno,fire,fighting
Monferno,fire,fighting
Monferno,fire,fighting
Monferno,fire,fighting
Morelull,grass,fairy
Morelull,grass,fairy
Morelull,grass,fairy
Morelull,grass,fairy
Mothim,bug,flying
Mothim,bug,flying
Mothim,bug,flying
Mr._Mime,psychic,fairy
Mr._Mime,psychic,fairy
Mr._Mime,psychic,fairy
Mr._Mime,psychic,fairy
Mr._Mime,psychic,fairy
Mr._Mime,psychic,fairy
Mr._Mime,psychic,fairy
Mr._Mime,psychic,fairy
Mr._Mime,psychic,fairy
Mudbray,ground,
Mudbray,ground,
Mudbray,ground,
Mudbray,ground,
Mudkip,water,
Mudkip,water,
Mudkip,water,
Mudkip,water,
Mudkip,water,
Mudkip,water,
Mudkip,water,
Mudkip,water,
Mudkip,water,
Mudkip,water,
Mudkip,water,
Mudkip,water,
Mudkip,water,
Mudkip,water,
Mudkip,water,
Mudsdale,ground,
Mudsdale,ground,
Mudsdale,ground,
Mudsdale,ground,
Muk,poison,
Muk,poison,
Muk,poison,
Muk,poison,
Muk,poison,
Muk,poison,
Muk,poison,
Muk,poison,
Muk,poison,
Muk,poison,
Muk,poison,
Muk,poison,
Muk,poison,
Muk,poison,
Muk,poison,
Munchlax,normal,
Munchlax,normal,
Munchlax,normal,
Munchlax,normal,
Munchlax,normal,
Munchlax,normal,
Munchlax,normal,
Munchlax,normal,
Munchlax,normal,
Munchlax,normal,
Munchlax,normal,
Munchlax,normal,
Munchlax,normal,
Munchlax,normal,
Munchlax,normal,
Munchlax,normal,
Munchlax,normal,
Munna,psychic,
Munna,psychic,
Munna,psychic,
Murkrow,dark,flying
Murkrow,dark,flying
Murkrow,dark,flying
Murkrow,dark,flying
Murkrow,dark,flying
Murkrow,dark,flying
Murkrow,dark,flying
Murkrow,dark,flying
Murkrow,dark,flying
Murkrow,dark,flying
Murkrow,dark,flying
Murkrow,dark,flying
Musharna,psychic,
Musharna,psychic,
Naganadel,poison,dragon
Naganadel,poison,dragon
Natu,psychic,flying
Natu,psychic,flying
Natu,psychic,flying
Natu,psychic,flying
Natu,psychic,flying
Natu,psychic,flying
Natu,psychic,flying
Necrozma,psychic,
Necrozma,psychic,
Necrozma,psychic,
Necrozma,psychic,
Necrozma,psychic,
Necrozma,psychic,
Necrozma,psychic,
Necrozma,psychic,
Necrozma,psychic,
Necrozma,psychic,
Necrozma,psychic,
Nidoking,poison,ground
Nidoking,poison,ground
Nidoking,poison,ground
Nidoking,poison,ground
Nidoking,poison,ground
Nidoking,poison,ground
Nidoqueen,poison,ground
Nidoqueen,poison,ground
Nidoqueen,poison,ground
Nidoqueen,poison,ground
Nidoqueen,poison,ground
Nidoqueen,poison,ground
Nidoqueen,poison,ground
Nidoqueen,poison,ground
Nidoran,poison,
Nidoran,poison,
Nidoran,poison,
Nidoran,poison,
Nidoran,poison,
Nidoran,poison,
Nidoran,poison,
Nidoran,poison,
Nidoran,poison,
Nidoran,poison,
Nidoran,poison,
Nidoran,poison,
Nidoran,poison,
Nidoran,poison,
Nidorina,poison,
Nidorina,poison,
Nidorina,poison,
Nidorina,poison,
Nidorina,poison,
Nidorina,poison,
Nidorino,poison,
Nidorino,poison,
Nidorino,poison,
Nidorino,poison,
Nidorino,poison,
Nidorino,poison,
Nidorino,poison,
Nidorino,poison,
Nihilego,rock,poison
Nihilego,rock,poison
Nihilego,rock,poison
Nihilego,rock,poison
Nincada,bug,ground
Nincada,bug,ground
Nincada,bug,ground
Nincada,bug,ground
Ninetales,fire,
Ninetales,fire,
Ninetales,fire,
Ninetales,fire,
Ninetales,fire,
Ninetales,fire,
Ninetales,fire,
Ninetales,fire,
Ninetales,fire,
Ninetales,fire,
Ninetales,fire,
Ninetales,fire,
Ninetales,fire,
Ninetales,fire,
Ninetales,fire,
Ninetales,fire,
Ninetales,fire,
Ninetales,fire,
Ninetales,fire,
Ninjask,bug,flying
Ninjask,bug,flying
Ninjask,bug,flying
Ninjask,bug,flying
Noctowl,normal,flying
Noctowl,normal,flying
Noctowl,normal,flying
Noctowl,normal,flying
Noctowl,normal,flying
Noctowl,normal,flying
Noibat,flying,dragon
Noibat,flying,dragon
Noibat,flying,dragon
Noivern,flying,dragon
Noivern,flying,dragon
Nosepass,rock,
Nosepass,rock,
Nosepass,rock,
Nosepass,rock,
Nosepass,rock,
Nosepass,rock,
Numel,fire,ground
Numel,fire,ground
Numel,fire,ground
Numel,fire,ground
Nuzleaf,grass,dark
Nuzleaf,grass,dark
Nuzleaf,grass,dark
Nuzleaf,grass,dark
Nuzleaf,grass,dark
Nuzleaf,grass,dark
Octillery,water,
Octillery,water,
Octillery,water,
Octillery,water,
Octillery,water,
Octillery,water,
Octillery,water,
Oddish,grass,poison
Oddish,grass,poison
Oddish,grass,poison
Oddish,grass,poison
Oddish,grass,poison
Oddish,grass,poison
Oddish,grass,poison
Oddish,grass,poison
Oddish,grass,poison
Omanyte,rock,water
Omanyte,rock,water
Omanyte,rock,water
Omanyte,rock,water
Omanyte,rock,water
Omanyte,rock,water
Omanyte,rock,water
Omastar,rock,water
Omastar,rock,water
Omastar,rock,water
Omastar,rock,water
Omastar,rock,water
Omastar,rock,water
Omastar,rock,water
Omastar,rock,water
Onix,rock,ground
Onix,rock,ground
Onix,rock,ground
Onix,rock,ground
Onix,rock,ground
Onix,rock,ground
Onix,rock,ground
Onix,rock,ground
Onix,rock,ground
Oranguru,normal,psychic
Oranguru,normal,psychic
Oranguru,normal,psychic
Oranguru,normal,psychic
Oricorio,fire,flying
Oricorio,fire,flying
Oricorio,fire,flying
Oricorio,fire,flying
Oricorio,fire,flying
Oricorio,fire,flying
Oricorio,fire,flying
Oricorio,fire,flying
Oricorio,fire,flying
Oricorio,fire,flying
Oricorio,fire,flying
Oricorio,fire,flying
Oricorio,fire,flying
Oricorio,fire,flying
Oricorio,fire,flying
Oricorio,fire,flying
Oshawott,water,
Oshawott,water,
Oshawott,water,
Oshawott,water,
Oshawott,water,
Oshawott,water,
Oshawott,water,
Oshawott,water,
Oshawott,water,
Oshawott,water,
Oshawott,water,
Oshawott,water,
Oshawott,water,
Oshawott,water,
Pachirisu,electric,
Pachirisu,electric,
Pachirisu,electric,
Pachirisu,electric,
Pachirisu,electric,
Pachirisu,electric,
Pachirisu,electric,
Pachirisu,electric,
Pachirisu,electric,
Pachirisu,electric,
Pachirisu,electric,
Palkia,water,dragon
Palkia,water,dragon
Palkia,water,dragon
Palkia,water,dragon
Palkia,water,dragon
Palkia,water,dragon
Palkia,water,dragon
Palkia,water,dragon
Palkia,water,dragon
Palkia,water,dragon
Palkia,water,dragon
Palkia,water,dragon
Palkia,water,dragon
Palossand,ghost,ground
Palossand,ghost,ground
Palossand,ghost,ground
Palossand,ghost,ground
Palpitoad,water,ground
Palpitoad,water,ground
Pancham,fighting,
Pancham,fighting,
Pancham,fighting,
Pancham,fighting,
Pancham,fighting,
Pancham,fighting,
Pangoro,fighting,dark
Pangoro,fighting,dark
Pangoro,fighting,dark
Pangoro,fighting,dark
Pangoro,fighting,dark
Panpour,water,
Panpour,water,
Panpour,water,
Pansage,grass,
Pansage,grass,
Pansage,grass,
Pansage,grass,
Pansear,fire,
Pansear,fire,
Pansear,fire,
Paras,bug,grass
Paras,bug,grass
Paras,bug,grass
Paras,bug,grass
Paras,bug,grass
Paras,bug,grass
Paras,bug,grass
Paras,bug,grass
Paras,bug,grass
Parasect,bug,grass
Parasect,bug,grass
Parasect,bug,grass
Parasect,bug,grass
Parasect,bug,grass
Parasect,bug,grass
Parasect,bug,grass
Parasect,bug,grass
Parasect,bug,grass
Passimian,fighting,
Passimian,fighting,
Passimian,fighting,
Passimian,fighting,
Patrat,normal,
Patrat,normal,
Pawniard,dark,steel
Pawniard,dark,steel
Pawniard,dark,steel
Pelipper,water,flying
Pelipper,water,flying
Pelipper,water,flying
Pelipper,water,flying
Pelipper,water,flying
Pelipper,water,flying
Pelipper,water,flying
Pelipper,water,flying
Pelipper,water,flying
Pelipper,water,flying
Persian,normal,
Persian,normal,
Persian,normal,
Persian,normal,
Persian,normal,
Persian,normal,
Persian,normal,
Persian,normal,
Persian,normal,
Persian,normal,
Persian,normal,
Persian,normal,
Persian,normal,
Persian,normal,
Persian,normal,
Persian,normal,
Petilil,grass,
Petilil,grass,
Petilil,grass,
Petilil,grass,
Phanpy,ground,
Phanpy,ground,
Phanpy,ground,
Phanpy,ground,
Phanpy,ground,
Phanpy,ground,
Phanpy,ground,
Phanpy,ground,
Phantump,ghost,grass
Phantump,ghost,grass
Pheromosa,bug,fighting
Pheromosa,bug,fighting
Pheromosa,bug,fighting
Pheromosa,bug,fighting
Phione,water,
Phione,water,
Phione,water,
